order_item_id,order_id ,product_id ,quantity ,total_price
3434,1791,81,2,62576
3435,338,17,2,79144
3436,1562,74,1,56506
3437,1020,29,1,23764
3438,1616,37,2,4498
3439,1783,83,3,25272
3440,1636,72,2,56870
3441,1733,36,2,10132
3442,1013,72,1,28435
3443,194,43,4,46724
3444,564,73,1,90092
3445,529,91,1,12168
3446,175,13,2,155552
3447,288,89,4,34568
3448,1411,84,2,5740
3449,749,54,2,29200
3450,255,81,1,31288
3451,426,96,3,284511
3452,1701,97,2,182394
3453,1311,31,1,54837
3454,212,41,1,11114
3455,967,25,2,17214
3456,109,43,2,23362
3457,1343,81,1,31288
3458,600,20,3,54858
3459,879,69,2,27126
3460,292,16,4,558408
3461,298,21,2,36656
3462,1781,79,2,52872
3463,1455,8,4,238080
3464,938,50,1,35335
3465,722,54,4,58400
3466,936,65,1,80053
3467,1210,31,1,54837
3468,515,38,1,14877
3469,1558,56,1,83501
3470,1100,11,1,85699
3471,410,32,2,43320
3472,369,5,4,290580
3473,462,23,2,72910
3474,860,26,2,63864
3475,23,48,2,68392
3476,1090,18,2,11800
3477,96,73,2,180184
3478,1492,60,2,92290
3479,1024,17,2,79144
3480,524,78,2,52538
3481,550,65,2,160106
3482,1606,11,1,85699
3483,1330,15,4,495388
3484,1404,23,2,72910
3485,1822,58,1,102455
3486,1357,85,1,3355
3487,1021,60,2,92290
3488,1478,27,2,152096
3489,1293,15,1,123847
3490,417,91,4,48672
3491,1009,9,2,215120
3492,943,94,3,97332
3493,1560,35,1,16427
3494,1841,25,1,8607
3495,317,26,1,31932
3496,1355,99,1,5492
3497,58,91,2,24336
3498,1357,79,1,26436
3499,582,91,2,24336
3500,1228,41,1,11114
3501,1915,37,1,2249
3502,1367,48,1,34196
3503,170,51,1,47309
3504,481,86,1,7664
3505,827,26,2,63864
3506,692,27,2,152096
3507,614,83,1,8424
3508,1839,34,4,65184
3509,475,91,1,12168
3510,1801,31,1,54837
3511,532,44,4,48932
3512,1442,58,2,204910
3513,1517,44,3,36699
3514,390,70,1,12040
3515,1845,41,3,33342
3516,964,90,1,48184
3517,802,69,2,27126
3518,173,53,1,84749
3519,553,100,1,26451
3520,1749,45,1,83119
3521,1594,77,3,115074
3522,968,32,1,21660
3523,1184,92,1,43938
3524,1570,48,1,34196
3525,1135,74,2,113012
3526,1424,92,1,43938
3527,993,45,1,83119
3528,1645,97,2,182394
3529,971,60,4,184580
3530,501,98,1,59098
3531,1792,73,2,180184
3532,1443,31,2,109674
3533,858,30,1,6145
3534,497,84,1,2870
3535,1470,44,2,24466
3536,806,17,3,118716
3537,1906,92,3,131814
3538,1085,48,2,68392
3539,17,58,1,102455
3540,1167,6,1,69980
3541,104,22,4,47944
3542,1847,37,1,2249
3543,1196,95,1,10925
3544,1410,8,1,59520
3545,50,49,1,61642
3546,801,45,2,166238
3547,677,66,4,151668
3548,1246,12,1,119942
3549,289,16,2,279204
3550,1759,91,1,12168
3551,139,92,1,43938
3552,195,87,1,19236
3553,1629,75,2,14736
3554,402,96,1,94837
3555,102,56,1,83501
3556,1601,44,1,12233
3557,1197,44,1,12233
3558,1113,96,2,189674
3559,1060,65,1,80053
3560,50,9,1,107560
3561,1545,35,2,32854
3562,205,46,1,90175
3563,301,25,2,17214
3564,1559,31,2,109674
3565,1455,33,2,26130
3566,378,55,3,112575
3567,934,41,2,22228
3568,1442,32,1,21660
3569,83,93,1,90445
3570,67,6,1,69980
3571,232,54,4,58400
3572,1769,59,4,515600
3573,231,83,1,8424
3574,1200,18,3,17700
3575,467,47,1,75451
3576,1887,84,2,5740
3577,106,63,3,370626
3578,48,62,2,198484
3579,1156,32,4,86640
3580,29,13,3,233328
3581,181,87,1,19236
3582,1623,79,1,26436
3583,266,100,3,79353
3584,1536,100,1,26451
3585,230,100,3,79353
3586,487,62,1,99242
3587,76,51,2,94618
3588,1052,8,2,119040
3589,1580,81,2,62576
3590,1445,93,1,90445
3591,322,55,2,75050
3592,1740,64,1,50610
3593,644,97,1,91197
3594,1759,7,2,65422
3595,44,45,2,166238
3596,97,81,1,31288
3597,1331,12,2,239884
3598,125,18,1,5900
3599,1918,40,1,86599
3600,238,81,2,62576
3601,1961,56,2,167002
3602,1830,61,1,132454
3603,192,93,1,90445
3604,977,34,1,16296
3605,770,70,1,12040
3606,1303,55,3,112575
3607,1978,20,1,18286
3608,1242,93,2,180890
3609,1971,47,1,75451
3610,1543,35,1,16427
3611,491,15,1,123847
3612,465,83,4,33696
3613,1320,67,1,30927
3614,1288,74,2,113012
3615,1761,99,1,5492
3616,1331,54,3,43800
3617,1049,12,1,119942
3618,690,56,2,167002
3619,939,67,1,30927
3620,1011,39,1,6484
3621,1179,22,2,23972
3622,743,86,2,15328
3623,1058,46,1,90175
3624,1202,59,1,128900
3625,1969,55,3,112575
3626,1270,26,3,95796
3627,1808,59,1,128900
3628,1282,66,1,37917
3629,956,30,4,24580
3630,465,38,1,14877
3631,364,60,3,138435
3632,1062,39,2,12968
3633,1534,57,2,133438
3634,1422,90,3,144552
3635,1126,2,3,118728
3636,1249,36,1,5066
3637,1286,52,1,19311
3638,561,11,2,171398
3639,960,62,1,99242
3640,1969,47,1,75451
3641,1020,79,2,52872
3642,800,99,2,10984
3643,966,32,4,86640
3644,1381,96,2,189674
3645,212,22,4,47944
3646,641,45,4,332476
3647,1470,4,2,55966
3648,1653,63,4,494168
3649,369,7,2,65422
3650,1009,15,1,123847
3651,1746,99,2,10984
3652,501,28,4,58628
3653,1431,32,4,86640
3654,558,4,4,111932
3655,674,95,1,10925
3656,1389,19,1,19185
3657,162,8,1,59520
3658,189,53,1,84749
3659,1026,76,1,29417
3660,597,58,1,102455
3661,1318,63,3,370626
3662,649,37,2,4498
3663,1026,90,2,96368
3664,1233,50,1,35335
3665,763,79,2,52872
3666,1102,82,1,4775
3667,910,29,1,23764
3668,624,38,3,44631
3669,1751,69,1,13563
3670,452,31,2,109674
3671,543,1,1,18728
3672,116,55,4,150100
3673,1559,74,1,56506
3674,885,4,4,111932
3675,1228,29,3,71292
3676,1999,43,2,23362
3677,1307,44,1,12233
3678,1030,5,1,72645
3679,1113,98,1,59098
3680,657,11,2,171398
3681,264,83,1,8424
3682,1767,19,4,76740
3683,377,4,1,27983
3684,123,21,1,18328
3685,1114,96,3,284511
3686,898,56,4,334004
3687,194,51,1,47309
3688,1993,72,1,28435
3689,1876,83,3,25272
3690,1953,6,1,69980
3691,53,80,2,30320
3692,1002,49,2,123284
3693,1676,81,1,31288
3694,1181,25,1,8607
3695,64,55,1,37525
3696,948,92,1,43938
3697,400,90,2,96368
3698,1234,35,1,16427
3699,260,97,4,364788
3700,160,82,1,4775
3701,1580,50,1,35335
3702,1178,45,4,332476
3703,1170,64,3,151830
3704,1494,65,3,240159
3705,723,82,1,4775
3706,1659,92,1,43938
3707,1472,30,1,6145
3708,561,51,3,141927
3709,600,63,2,247084
3710,131,37,2,4498
3711,551,48,2,68392
3712,1531,66,2,75834
3713,1446,54,3,43800
3714,44,34,2,32592
3715,1770,23,3,109365
3716,548,48,3,102588
3717,260,61,4,529816
3718,613,23,3,109365
3719,1640,54,2,29200
3720,1292,68,1,6469
3721,141,37,4,8996
3722,1927,55,1,37525
3723,984,3,2,178076
3724,157,63,2,247084
3725,1692,23,2,72910
3726,1620,50,2,70670
3727,1611,76,1,29417
3728,1099,81,2,62576
3729,1744,19,1,19185
3730,1308,73,2,180184
3731,98,20,1,18286
3732,402,84,4,11480
3733,1702,65,2,160106
3734,442,34,1,16296
3735,1122,6,1,69980
3736,574,28,1,14657
3737,325,27,1,76048
3738,956,47,1,75451
3739,1454,36,2,10132
3740,1423,86,2,15328
3741,840,35,3,49281
3742,955,59,2,257800
3743,1757,68,1,6469
3744,1773,10,1,80954
3745,1598,15,1,123847
3746,1405,67,1,30927
3747,1907,51,4,189236
3748,462,15,4,495388
3749,1808,51,1,47309
3750,320,15,2,247694
3751,1220,5,1,72645
3752,1881,25,2,17214
3753,1059,57,1,66719
3754,1453,80,4,60640
3755,709,99,1,5492
3756,913,40,1,86599
3757,1559,65,1,80053
3758,1943,30,3,18435
3759,1603,81,1,31288
3760,1542,67,1,30927
3761,852,71,1,7789
3762,1854,18,1,5900
3763,865,82,3,14325
3764,956,2,4,158304
3765,580,31,2,109674
3766,1518,31,1,54837
3767,1903,14,2,214946
3768,812,100,2,52902
3769,1641,92,3,131814
3770,1754,2,3,118728
3771,67,46,1,90175
3772,1261,20,1,18286
3773,150,50,1,35335
3774,865,36,1,5066
3775,594,38,2,29754
3776,1959,34,1,16296
3777,1760,20,1,18286
3778,1824,22,1,11986
3779,263,31,1,54837
3780,378,46,2,180350
3781,1228,46,2,180350
3782,913,42,1,19187
3783,1630,97,3,273591
3784,200,59,2,257800
3785,1594,16,1,139602
3786,276,54,1,14600
3787,1052,93,3,271335
3788,954,15,1,123847
3789,898,91,2,24336
3790,778,31,1,54837
3791,948,95,4,43700
3792,787,82,1,4775
3793,1102,56,1,83501
3794,1697,31,1,54837
3795,275,79,4,105744
3796,1953,97,2,182394
3797,1777,51,3,141927
3798,1576,55,2,75050
3799,1208,60,1,46145
3800,411,44,2,24466
3801,344,12,1,119942
3802,1535,58,2,204910
3803,901,31,1,54837
3804,1421,16,3,418806
3805,1317,76,1,29417
3806,1147,8,2,119040
3807,586,75,3,22104
3808,25,66,2,75834
3809,1579,71,4,31156
3810,1991,53,1,84749
3811,1524,68,3,19407
3812,297,53,4,338996
3813,1136,86,1,7664
3814,1918,32,1,21660
3815,1747,10,3,242862
3816,1499,58,2,204910
3817,1636,9,2,215120
3818,1135,25,1,8607
3819,775,99,2,10984
3820,1472,6,3,209940
3821,396,78,4,105076
3822,359,33,1,13065
3823,1999,100,2,52902
3824,242,88,1,2303
3825,1169,92,1,43938
3826,1648,32,4,86640
3827,936,79,1,26436
3828,1050,45,1,83119
3829,784,55,2,75050
3830,1869,31,1,54837
3831,1141,95,1,10925
3832,846,3,1,89038
3833,1879,39,2,12968
3834,1915,20,2,36572
3835,259,62,1,99242
3836,51,89,2,17284
3837,695,66,3,113751
3838,1740,50,1,35335
3839,1510,18,2,11800
3840,1411,93,4,361780
3841,352,55,1,37525
3842,87,82,1,4775
3843,1960,2,2,79152
3844,1115,74,2,113012
3845,171,26,2,63864
3846,54,66,3,113751
3847,470,57,3,200157
3848,432,74,1,56506
3849,719,88,4,9212
3850,1537,38,2,29754
3851,1590,31,2,109674
3852,1064,70,2,24080
3853,1720,37,3,6747
3854,1878,75,3,22104
3855,1791,22,3,35958
3856,1220,82,4,19100
3857,81,48,1,34196
3858,544,87,1,19236
3859,597,32,1,21660
3860,301,33,1,13065
3861,525,98,2,118196
3862,92,57,1,66719
3863,122,83,1,8424
3864,1230,44,1,12233
3865,1408,91,3,36504
3866,1584,2,4,158304
3867,1116,84,1,2870
3868,1000,99,2,10984
3869,443,8,3,178560
3870,1358,38,4,59508
3871,1056,49,3,184926
3872,1513,63,1,123542
3873,1057,64,2,101220
3874,38,71,1,7789
3875,317,37,1,2249
3876,1213,64,1,50610
3877,652,93,2,180890
3878,1392,80,2,30320
3879,1810,26,2,63864
3880,1101,24,1,119477
3881,457,72,3,85305
3882,884,94,1,32444
3883,1682,57,1,66719
3884,956,40,2,173198
3885,1618,16,1,139602
3886,1239,25,1,8607
3887,1155,5,2,145290
3888,511,30,2,12290
3889,1943,20,1,18286
3890,761,95,1,10925
3891,1947,84,2,5740
3892,1383,77,2,76716
3893,1808,54,3,43800
3894,917,6,2,139960
3895,300,66,2,75834
3896,1980,66,2,75834
3897,287,28,2,29314
3898,746,64,1,50610
3899,504,10,2,161908
3900,659,34,1,16296
3901,551,47,2,150902
3902,229,91,2,24336
3903,1721,46,1,90175
3904,472,26,2,63864
3905,481,20,1,18286
3906,1941,20,1,18286
3907,1394,41,1,11114
3908,1058,34,1,16296
3909,638,60,2,92290
3910,618,92,3,131814
3911,643,89,1,8642
3912,24,71,1,7789
3913,913,89,2,17284
3914,677,31,4,219348
3915,573,41,2,22228
3916,1754,50,1,35335
3917,1990,100,1,26451
3918,1249,42,1,19187
3919,1150,19,1,19185
3920,1688,20,4,73144
3921,169,67,1,30927
3922,690,59,2,257800
3923,1978,38,1,14877
3924,519,82,1,4775
3925,518,5,2,145290
3926,1029,21,1,18328
3927,1738,29,1,23764
3928,668,42,1,19187
3929,31,29,1,23764
3930,983,16,1,139602
3931,687,52,1,19311
3932,252,37,2,4498
3933,1192,46,1,90175
3934,1879,72,1,28435
3935,439,76,1,29417
3936,70,9,4,430240
3937,1771,97,3,273591
3938,802,85,2,6710
3939,1307,84,1,2870
3940,1554,72,1,28435
3941,1314,18,1,5900
3942,337,27,1,76048
3943,537,16,1,139602
3944,1931,85,2,6710
3945,605,4,1,27983
3946,791,89,1,8642
3947,68,34,1,16296
3948,1181,3,1,89038
3949,1029,78,3,78807
3950,361,28,1,14657
3951,997,64,1,50610
3952,1621,38,1,14877
3953,618,83,3,25272
3954,650,16,2,279204
3955,232,16,2,279204
3956,1253,75,4,29472
3957,1397,42,4,76748
3958,1959,34,2,32592
3959,94,90,1,48184
3960,1703,13,4,311104
3961,186,70,2,24080
3962,1862,20,4,73144
3963,1545,82,2,9550
3964,733,9,4,430240
3965,973,46,2,180350
3966,1896,34,2,32592
3967,959,24,1,119477
3968,1813,75,1,7368
3969,1037,42,3,57561
3970,1940,57,2,133438
3971,1727,95,1,10925
3972,383,88,3,6909
3973,486,68,1,6469
3974,1048,40,1,86599
3975,1146,39,1,6484
3976,489,58,1,102455
3977,968,61,2,264908
3978,188,33,3,39195
3979,1904,89,1,8642
3980,1389,29,2,47528
3981,1696,72,2,56870
3982,76,17,4,158288
3983,1576,23,1,36455
3984,73,69,3,40689
3985,79,64,1,50610
3986,992,71,2,15578
3987,810,82,2,9550
3988,10,81,1,31288
3989,1030,61,4,529816
3990,1592,49,1,61642
3991,710,58,1,102455
3992,1808,81,1,31288
3993,1812,8,1,59520
3994,551,63,2,247084
3995,48,87,1,19236
3996,1686,27,1,76048
3997,1100,37,1,2249
3998,741,27,1,76048
3999,998,56,2,167002
4000,1733,37,1,2249
4001,1950,10,1,80954
4002,1242,13,2,155552
4003,1449,41,1,11114
4004,597,47,2,150902
4005,1062,47,3,226353
4006,1227,20,1,18286
4007,449,51,4,189236
4008,1525,58,4,409820
4009,1382,93,1,90445
4010,913,87,1,19236
4011,589,44,4,48932
4012,635,29,2,47528
4013,995,12,1,119942
4014,694,24,1,119477
4015,64,65,1,80053
4016,1680,55,1,37525
4017,487,26,1,31932
4018,1936,2,4,158304
4019,618,53,1,84749
4020,620,81,2,62576
4021,58,95,1,10925
4022,898,15,1,123847
4023,714,19,1,19185
4024,1946,84,1,2870
4025,1788,75,2,14736
4026,553,51,2,94618
4027,549,72,1,28435
4028,824,64,3,151830
4029,1664,28,2,29314
4030,10,72,1,28435
4031,1221,7,2,65422
4032,1146,91,1,12168
4033,1448,31,2,109674
4034,1951,51,2,94618
4035,388,32,2,43320
4036,1006,20,2,36572
4037,230,50,2,70670
4038,1515,30,1,6145
4039,1526,24,1,119477
4040,980,68,4,25876
4041,1750,79,2,52872
4042,728,96,1,94837
4043,68,33,1,13065
4044,1191,55,4,150100
4045,835,70,1,12040
4046,1008,30,4,24580
4047,1315,35,1,16427
4048,906,31,1,54837
4049,82,45,2,166238
4050,509,21,2,36656
4051,609,86,2,15328
4052,1046,76,2,58834
4053,715,30,2,12290
4054,295,10,2,161908
4055,1414,13,1,77776
4056,1811,9,3,322680
4057,979,10,1,80954
4058,1593,76,1,29417
4059,35,34,2,32592
4060,1029,14,2,214946
4061,1309,15,2,247694
4062,38,51,1,47309
4063,841,66,1,37917
4064,212,47,1,75451
4065,1264,83,2,16848
4066,1177,11,1,85699
4067,1443,47,4,301804
4068,1811,6,4,279920
4069,927,79,1,26436
4070,608,64,3,151830
4071,893,80,1,15160
4072,388,26,1,31932
4073,313,96,2,189674
4074,1008,50,1,35335
4075,1723,35,2,32854
4076,1656,78,2,52538
4077,353,34,1,16296
4078,502,5,4,290580
4079,724,36,1,5066
4080,711,49,2,123284
4081,536,97,4,364788
4082,1763,28,3,43971
4083,40,44,2,24466
4084,642,73,1,90092
4085,1201,9,1,107560
4086,1019,27,4,304192
4087,1234,3,3,267114
4088,529,39,4,25936
4089,1783,21,1,18328
4090,1391,49,4,246568
4091,663,43,1,11681
4092,18,45,1,83119
4093,17,17,2,79144
4094,58,58,1,102455
4095,763,27,1,76048
4096,510,38,2,29754
4097,1397,74,1,56506
4098,53,10,4,323816
4099,81,6,2,139960
4100,1692,70,1,12040
4101,284,56,1,83501
4102,1897,49,1,61642
4103,1704,27,2,152096
4104,204,49,1,61642
4105,1105,56,1,83501
4106,1668,17,1,39572
4107,230,84,4,11480
4108,1318,83,1,8424
4109,1945,11,1,85699
4110,1288,36,4,20264
4111,1516,15,2,247694
4112,1821,6,4,279920
4113,1773,23,2,72910
4114,19,85,2,6710
4115,468,62,1,99242
4116,698,89,3,25926
4117,626,67,1,30927
4118,59,64,1,50610
4119,1071,13,4,311104
4120,207,13,3,233328
4121,676,95,1,10925
4122,110,8,1,59520
4123,1260,31,4,219348
4124,762,60,1,46145
4125,1723,10,3,242862
4126,87,59,2,257800
4127,871,68,3,19407
4128,1442,28,3,43971
4129,1774,75,1,7368
4130,226,16,1,139602
4131,1845,81,2,62576
4132,781,15,2,247694
4133,567,45,1,83119
4134,752,41,4,44456
4135,1461,7,1,32711
4136,1474,32,4,86640
4137,1610,1,1,18728
4138,1435,41,1,11114
4139,55,37,1,2249
4140,297,40,1,86599
4141,1252,2,1,39576
4142,1176,51,2,94618
4143,49,63,1,123542
4144,1957,3,4,356152
4145,484,5,3,217935
4146,1979,24,2,238954
4147,674,85,3,10065
4148,1735,29,2,47528
4149,1518,1,1,18728
4150,1917,8,2,119040
4151,364,67,1,30927
4152,1651,47,4,301804
4153,1807,14,1,107473
4154,995,36,1,5066
4155,1116,95,1,10925
4156,698,10,2,161908
4157,1318,26,2,63864
4158,1979,50,1,35335
4159,1822,27,2,152096
4160,1222,95,2,21850
4161,1481,78,3,78807
4162,551,86,1,7664
4163,201,55,1,37525
4164,941,57,2,133438
4165,111,86,1,7664
4166,546,10,3,242862
4167,53,36,1,5066
4168,1195,78,1,26269
4169,1207,44,1,12233
4170,798,59,1,128900
4171,428,75,1,7368
4172,307,99,1,5492
4173,1279,99,2,10984
4174,1358,86,3,22992
4175,958,74,1,56506
4176,1154,96,1,94837
4177,664,8,4,238080
4178,1368,11,1,85699
4179,1670,97,1,91197
4180,150,8,1,59520
4181,668,2,1,39576
4182,1260,51,2,94618
4183,1813,77,1,38358
4184,1786,85,2,6710
4185,1313,28,1,14657
4186,1270,5,1,72645
4187,15,7,1,32711
4188,1687,12,3,359826
4189,1234,35,4,65708
4190,194,98,2,118196
4191,1986,37,4,8996
4192,1514,36,3,15198
4193,334,71,1,7789
4194,1433,9,2,215120
4195,1766,53,1,84749
4196,1506,61,4,529816
4197,1552,53,2,169498
4198,839,16,1,139602
4199,1346,41,2,22228
4200,1859,66,4,151668
4201,1791,80,1,15160
4202,867,58,1,102455
4203,136,86,2,15328
4204,853,61,1,132454
4205,426,24,1,119477
4206,1004,91,4,48672
4207,925,9,1,107560
4208,343,96,1,94837
4209,923,12,1,119942
4210,751,87,3,57708
4211,516,90,1,48184
4212,593,13,3,233328
4213,1873,51,2,94618
4214,1867,52,1,19311
4215,662,52,1,19311
4216,546,76,1,29417
4217,1314,42,2,38374
4218,482,23,1,36455
4219,1726,95,1,10925
4220,1675,71,1,7789
4221,1791,62,1,99242
4222,817,41,2,22228
4223,1718,60,4,184580
4224,1332,80,2,30320
4225,294,29,1,23764
4226,1101,63,1,123542
4227,1795,73,1,90092
4228,1217,82,2,9550
4229,1507,27,2,152096
4230,1968,61,3,397362
4231,1058,5,2,145290
4232,1699,36,2,10132
4233,1710,43,1,11681
4234,1142,89,3,25926
4235,1152,17,1,39572
4236,27,88,1,2303
4237,1906,25,2,17214
4238,1510,48,2,68392
4239,1232,60,1,46145
4240,700,14,1,107473
4241,412,4,2,55966
4242,566,73,4,360368
4243,1805,67,1,30927
4244,369,53,2,169498
4245,1671,66,2,75834
4246,1316,12,3,359826
4247,699,76,1,29417
4248,1089,27,1,76048
4249,943,65,2,160106
4250,1952,54,1,14600
4251,1667,28,1,14657
4252,256,51,1,47309
4253,183,70,1,12040
4254,1887,28,2,29314
4255,666,69,1,13563
4256,1463,55,1,37525
4257,290,94,1,32444
4258,1938,74,1,56506
4259,1750,87,1,19236
4260,1470,52,1,19311
4261,2,28,1,14657
4262,1983,16,1,139602
4263,919,100,1,26451
4264,1002,54,1,14600
4265,1148,12,2,239884
4266,733,89,2,17284
4267,946,22,1,11986
4268,867,60,2,92290
4269,1801,57,3,200157
4270,1894,12,1,119942
4271,1408,88,2,4606
4272,1284,71,1,7789
4273,619,3,1,89038
4274,1164,89,3,25926
4275,1848,26,1,31932
4276,559,64,1,50610
4277,334,49,2,123284
4278,38,14,1,107473
4279,1287,24,1,119477
4280,1574,92,2,87876
4281,566,65,1,80053
4282,65,38,1,14877
4283,1116,85,1,3355
4284,1925,45,3,249357
4285,129,90,3,144552
4286,1816,45,1,83119
4287,1897,1,1,18728
4288,1272,7,2,65422
4289,547,69,1,13563
4290,843,41,1,11114
4291,1181,79,4,105744
4292,1397,63,2,247084
4293,1064,86,4,30656
4294,686,70,3,36120
4295,625,95,2,21850
4296,1969,88,2,4606
4297,1405,98,1,59098
4298,121,39,2,12968
4299,1562,38,1,14877
4300,1724,9,1,107560
4301,1640,87,1,19236
4302,721,9,1,107560
4303,231,3,1,89038
4304,742,28,2,29314
4305,1336,66,1,37917
4306,181,8,1,59520
4307,261,85,2,6710
4308,1194,39,2,12968
4309,920,69,1,13563
4310,179,7,2,65422
4311,1766,32,1,21660
4312,526,50,2,70670
4313,1065,37,1,2249
4314,1683,50,1,35335
4315,848,5,2,145290
4316,757,20,2,36572
4317,659,55,1,37525
4318,701,66,4,151668
4319,1639,25,1,8607
4320,766,82,2,9550
4321,455,96,1,94837
4322,259,64,1,50610
4323,193,68,1,6469
4324,1410,77,3,115074
4325,1027,81,1,31288
4326,336,19,2,38370
4327,259,67,4,123708
4328,1992,99,1,5492
4329,1617,14,1,107473
4330,1156,57,2,133438
4331,118,75,2,14736
4332,339,92,2,87876
4333,738,53,1,84749
4334,187,72,1,28435
4335,896,67,4,123708
4336,974,63,2,247084
4337,548,3,1,89038
4338,1451,61,2,264908
4339,1047,56,1,83501
4340,298,92,3,131814
4341,1350,72,1,28435
4342,1867,31,2,109674
4343,645,80,2,30320
4344,1563,20,4,73144
4345,15,4,1,27983
4346,1396,70,3,36120
4347,1839,13,1,77776
4348,1523,96,1,94837
4349,1661,74,1,56506
4350,1589,85,3,10065
4351,659,21,2,36656
4352,1639,96,1,94837
4353,1457,72,2,56870
4354,1125,48,4,136784
4355,1632,49,2,123284
4356,1478,99,1,5492
4357,235,30,1,6145
4358,1628,65,1,80053
4359,1353,78,2,52538
4360,1580,39,4,25936
4361,176,92,1,43938
4362,1441,96,2,189674
4363,1698,71,1,7789
4364,1512,72,2,56870
4365,977,31,1,54837
4366,1911,89,1,8642
4367,423,91,4,48672
4368,863,75,1,7368
4369,1504,8,2,119040
4370,748,25,1,8607
4371,1707,96,1,94837
4372,829,47,1,75451
4373,1286,44,1,12233
4374,222,74,1,56506
4375,1438,40,1,86599
4376,188,67,1,30927
4377,1410,34,2,32592
4378,241,59,1,128900
4379,1271,82,4,19100
4380,667,60,2,92290
4381,1465,83,1,8424
4382,638,64,1,50610
4383,1501,12,1,119942
4384,1059,38,2,29754
4385,1374,62,1,99242
4386,1595,35,2,32854
4387,109,87,1,19236
4388,1052,93,1,90445
4389,383,22,1,11986
4390,1431,91,1,12168
4391,12,16,1,139602
4392,1361,66,1,37917
4393,872,97,1,91197
4394,352,62,1,99242
4395,768,81,1,31288
4396,583,33,1,13065
4397,817,4,3,83949
4398,1935,59,2,257800
4399,323,69,1,13563
4400,60,43,2,23362
4401,1320,28,1,14657
4402,141,94,3,97332
4403,812,74,3,169518
4404,1292,19,1,19185
4405,498,22,2,23972
4406,1966,9,4,430240
4407,833,77,2,76716
4408,1843,55,2,75050
4409,740,50,1,35335
4410,534,78,1,26269
4411,1195,37,1,2249
4412,1470,97,3,273591
4413,609,69,3,40689
4414,344,85,2,6710
4415,638,13,2,155552
4416,603,67,4,123708
4417,1635,4,1,27983
4418,1766,9,3,322680
4419,74,1,3,56184
4420,140,13,2,155552
4421,1414,51,1,47309
4422,943,20,3,54858
4423,872,6,1,69980
4424,1530,49,4,246568
4425,199,96,3,284511
4426,753,59,2,257800
4427,838,44,1,12233
4428,852,4,1,27983
4429,1858,13,1,77776
4430,1602,19,3,57555
4431,1177,69,1,13563
4432,854,11,1,85699
4433,1575,73,1,90092
4434,129,99,2,10984
4435,1861,17,2,79144
4436,19,49,2,123284
4437,1885,14,2,214946
4438,1888,20,2,36572
4439,929,27,1,76048
4440,1157,69,1,13563
4441,266,10,1,80954
4442,1383,57,4,266876
4443,776,19,2,38370
4444,30,43,1,11681
4445,706,24,1,119477
4446,260,82,1,4775
4447,1735,87,2,38472
4448,1428,38,3,44631
4449,534,39,1,6484
4450,667,13,2,155552
4451,716,29,2,47528
4452,11,2,1,39576
4453,467,96,1,94837
4454,1892,33,1,13065
4455,1162,59,2,257800
4456,554,77,3,115074
4457,1182,81,1,31288
4458,641,2,3,118728
4459,1568,72,2,56870
4460,787,39,2,12968
4461,903,94,4,129776
4462,76,13,2,155552
4463,66,34,1,16296
4464,1772,90,1,48184
4465,1081,33,2,26130
4466,1118,50,2,70670
4467,1002,61,2,264908
4468,1817,57,2,133438
4469,1825,79,1,26436
4470,103,36,1,5066
4471,992,29,4,95056
4472,458,94,1,32444
4473,1607,10,1,80954
4474,1958,40,1,86599
4475,1311,34,2,32592
4476,1244,13,3,233328
4477,808,80,2,30320
4478,1665,79,2,52872
4479,879,77,2,76716
4480,645,59,2,257800
4481,1147,54,1,14600
4482,1437,6,2,139960
4483,1739,99,2,10984
4484,1008,7,1,32711
4485,393,61,1,132454
4486,890,71,2,15578
4487,551,95,2,21850
4488,1760,31,2,109674
4489,1128,44,1,12233
4490,751,17,4,158288
4491,82,64,1,50610
4492,1271,88,1,2303
4493,920,88,1,2303
4494,578,20,1,18286
4495,23,48,1,34196
4496,332,75,3,22104
4497,1572,92,2,87876
4498,1327,34,1,16296
4499,439,35,2,32854
4500,1572,85,4,13420
4501,1720,38,4,59508
4502,1895,8,3,178560
4503,1978,25,4,34428
4504,1154,12,2,239884
4505,42,94,4,129776
4506,752,61,1,132454
4507,140,44,4,48932
4508,167,84,1,2870
4509,1973,78,1,26269
4510,1771,96,1,94837
4511,620,82,1,4775
4512,1605,17,2,79144
4513,36,17,3,118716
4514,790,18,3,17700
4515,908,17,1,39572
4516,1883,64,2,101220
4517,1440,95,1,10925
4518,534,36,1,5066
4519,381,94,2,64888
4520,239,47,1,75451
4521,1485,84,1,2870
4522,553,54,1,14600
4523,1310,90,1,48184
4524,651,46,1,90175
4525,689,54,3,43800
4526,1756,67,1,30927
4527,1742,71,1,7789
4528,1782,50,1,35335
4529,1399,68,1,6469
4530,1483,25,1,8607
4531,1426,47,2,150902
4532,452,58,1,102455
4533,749,52,1,19311
4534,1009,43,1,11681
4535,1239,41,2,22228
4536,1098,2,4,158304
4537,1814,24,1,119477
4538,323,81,4,125152
4539,794,28,1,14657
4540,1417,14,1,107473
4541,453,93,1,90445
4542,308,85,2,6710
4543,1021,88,3,6909
4544,918,86,2,15328
4545,460,75,2,14736
4546,1134,99,2,10984
4547,236,92,4,175752
4548,1564,90,1,48184
4549,1296,68,3,19407
